"created_at","id_str","full_text","quote_count","reply_count","retweet_count","favorite_count","lang","user_id_str","conversation_id_str","username","tweet_url"
"Thu Oct 19 23:08:11 +0000 2023","1.7151428314411E+18","@C_D3pp @naaooollll @SulisteaT40686 @vanc1Bozz @P_10_N @opposite_sejati @DeddyDjumadi4 @p3jalan @sep_colin @GreatAdjie @WongAlasRoban @wonglicik062 @mulya4Wij4y4 @ommi_siregar @amelcewaw @SSukasim @GibraltarNc @HilyaSalsabill4 Alhamdulillah.... Selamat pagi cak @C_D3pp  &amp  all, Hadir pagi sambil kucekÂ² mata. Maturnuwun nggih cak, sehat selalu. Salam ngarit yyyyuuukkk... ðŸ«°âœŠ","0","1","0","4","in","1.2587546330166E+18","1.7150224005708E+18","UmidjI","https://twitter.com/UmidjI/status/1715142831441113338"
"Thu Oct 19 23:07:59 +0000 2023","1.7151427819525E+18","@narkosun Otakmu ndak nyampeâ€¦. Berat !!!!! Biar anies imin ajaâ€¦","0","0","0","1","in","1.6860199924441E+18","1.7149768060997E+18","PuangRahmang","https://twitter.com/PuangRahmang/status/1715142781952487839"
"Thu Oct 19 23:05:45 +0000 2023","1.7151422177808E+18","@Yurissa_Samosir @AdeDhani9 @aking_adit @Azri_Ardhani @Kang_Toniee @MuhiqR @NohCeukenohhh @chaidar_2000 @Putri96960977 @bos_sir Wow ternyata mendukung AMINâ€¦. Ee Anies","0","0","0","2","in","1.6037151925876E+18","1.7150275039733E+18","RustamE18263875","https://twitter.com/RustamE18263875/status/1715142217780838439"
"Thu Oct 19 23:04:53 +0000 2023","1.7151420013422E+18","@zainul_munas Ributnya koq receh sih cak?cuma masalah dulu2an daftar,katanya cm 5 hal yg hrs dilakukan dg segera,dan daftar ke KPU tdk termasukðŸ˜","0","0","1","3","in","254410757","1.7150203132711E+18","Saifulrawna","https://twitter.com/Saifulrawna/status/1715142001342210130"
"Thu Oct 19 23:02:46 +0000 2023","1.7151414682756E+18","@Paltiwest Dimana ada Cak Lontong, saya ngikut...","0","0","1","2","in","8.0517612669168E+17","1.7148732436714E+18","akha_tidar","https://twitter.com/akha_tidar/status/1715141468275564748"
"Thu Oct 19 23:02:18 +0000 2023","1.7151413506379E+18","@03__nakula Dan analisa saya di putaran ke-2 cuma Ganjar vs Anies. Saya pendukung Ganjar, tp saya jg amati di arus bawah pendukung Anies lebih kuat dr pendukung Prabowo. Kita lihat saja nanti ðŸ˜","0","3","0","10","in","1.3267899360671E+18","1.7151356533848E+18","aloysius_christ","https://twitter.com/aloysius_christ/status/1715141350637912560"
"Thu Oct 19 23:02:06 +0000 2023","1.7151412985907E+18","@liputan6dotcom Suka suka Prabowo pak..rakyat butuh perubahan bukan penerus Jokowi yg dzolim terhadap rakyatnya..Anies Baswedan presiden kita semua..","0","0","0","2","in","1.6130186450888E+18","1.7151370245822E+18","Aja8Rachman","https://twitter.com/Aja8Rachman/status/1715141298590720156"
"Thu Oct 19 23:00:05 +0000 2023","1.7151407921243E+18","Viral Mobil Ditumpangi Anies-Cak Imin ke KPU Belum Bayar Pajak, Ini Penjelasan NasDem https://t.co/9ec1e0j0Wd","1","4","2","4","in","47596019","1.7151407921243E+18","liputan6dotcom","https://twitter.com/liputan6dotcom/status/1715140792124322020"
"Thu Oct 19 22:59:10 +0000 2023","1.7151405640087E+18","Setelah AMIN deklarasi, pasangan itu tampil di Mata Najwa. Saat itu saya suka dengan penampilan Anies dan Muhaimin. Pasangan itu tampak mumpuni, serasi dan cukup pantas untuk dipilih.  Tadi malam, giliran lihat pasangan Ganjar-Mahfud di Mata Najwa. Sempat kurang klop di awalâ€¦","35","603","127","1165","in","185156524","1.7151405640087E+18","hasyimmah","https://twitter.com/hasyimmah/status/1715140564008718713"
"Thu Oct 19 22:59:03 +0000 2023","1.7151405337301E+18","@ayahnyaAmsyar29 @YanHarahap Otakmu yg ndak mampu mencerna. Jelas2 Anies yg minta AHY jd cawapresnya saat masih dikoalisi yg dibangun bersama. Tetapi dikhianati.  Disaat demokrat gabung dikoalisi baru tentu saja mereka tahu diri  https://t.co/amzZY82pV2 Terungkap! Ini Surat Anies Minta AHY Jadi Cawapres 2024","0","0","0","1","in","1.2933592842065E+18","1.7148766138869E+18","ilonalydia_","https://twitter.com/ilonalydia_/status/1715140533730115858"
"Thu Oct 19 22:58:59 +0000 2023","1.7151405149521E+18","@MichelAdam7__ Untung cak imin gercep lambai tangan. ðŸ˜†","0","0","0","1","in","1360444028","1.7149176198649E+18","DiahJheng","https://twitter.com/DiahJheng/status/1715140514952134907"
"Thu Oct 19 22:58:53 +0000 2023","1.7151404926763E+18","@VIVAcoid Pasti banyak yang nyinyir  Padahal dalam hatinya, kok betul ya anies bilang   ðŸ¤£ðŸ¤£ðŸ¤£","0","1","0","21","in","632419945","1.7151388124715E+18","Nasehat_Muslim_","https://twitter.com/Nasehat_Muslim_/status/1715140492676255971"
"Thu Oct 19 22:58:03 +0000 2023","1.7151402833343E+18","GEMPAR...!!!   Pak Mahpud menyerukan Pilih AMIN didepan GP saat Pidato dalam acara Deklarasi Oleh Milenial dan Gen Z.   Nah kan... Semua akan sepemikiran dg konsep besar nya Anies Muhaimin kan yaitu PERUBAHAN.   #AminPalingSiapUntukIndonesia  #AniesMuhaimin2024 https://t.co/KbE6EqY4LE","54","85","653","1271","in","1.1324257646227E+18","1.7151402833343E+18","BangPino__","https://twitter.com/BangPino__/status/1715140283334340807"
"Thu Oct 19 22:55:14 +0000 2023","1.715139573201E+18","@sutanmangara langkah anies menuju RI 1, hampir persis seperti proses Formula E. sulit dan terus mendapat halangan,tapi akhirnya SUKSES","0","0","0","5","in","1.4243768069588E+18","1.7148541229006E+18","HTgpura","https://twitter.com/HTgpura/status/1715139573200965951"
"Thu Oct 19 22:54:34 +0000 2023","1.7151394030002E+18","@tvOneNews Kan bisa besok..suka nya carik masalah....lagian Mogok itu  urusan mobil Busuk , bukan urusan Cak Anies","0","1","0","20","in","1.6035833131421E+18","1.715066364808E+18","kimi198021","https://twitter.com/kimi198021/status/1715139403000230368"
"Thu Oct 19 22:54:14 +0000 2023","1.7151393194454E+18","Cak lontong ternyata   Hehehehrhee","0","0","0","1","in","158912165","1.7151393194454E+18","JHPrabowo","https://twitter.com/JHPrabowo/status/1715139319445459249"
"Thu Oct 19 22:52:13 +0000 2023","1.7151388124715E+18","Jika Terpilih jadi Presiden 2024, Anies Bertekad Kembalikan Kewarasan dalam Bernegara https://t.co/f0aPPMqNbl","30","264","452","2091","in","41730943","1.7151388124715E+18","VIVAcoid","https://twitter.com/VIVAcoid/status/1715138812471558475"
"Thu Oct 19 22:51:55 +0000 2023","1.7151387391803E+18","@C_D3pp @naaooollll @SulisteaT40686 @vanc1Bozz @P_10_N @opposite_sejati @DeddyDjumadi4 @p3jalan @UmidjI @sep_colin @GreatAdjie @WongAlasRoban @wonglicik062 @mulya4Wij4y4 @ommi_siregar @amelcewaw @SSukasim @GibraltarNc @HilyaSalsabill4 Makasih Cak, kaka2 nya sdh ku follow semuah ðŸ‘","0","0","0","6","in","1.5278616443991E+18","1.7150224005708E+18","mandaro_alam","https://twitter.com/mandaro_alam/status/1715138739180282356"
"Thu Oct 19 22:48:34 +0000 2023","1.7151378932815E+18","@windeeyohara @Dennysiregar7 Faktanya, semua calon selain AMIN adalah kumpulan sandera. Mereka semua bersatu krn ketakutan yg sama. Sejarah mmbuktikan, yg berani tegak didepan LBP  (oligarki) cuma ANIES.","0","9","0","16","in","3039199519","1.7149529871254E+18","khalidhady74","https://twitter.com/khalidhady74/status/1715137893281538517"
"Thu Oct 19 22:44:25 +0000 2023","1.715136852033E+18","@RengganisID @makeithard10 @baktveri @PolJokesID Lah si anies putaran pertama semua survei dah bilang dia kalah, dan beneran dia kalah putaran 1, yang ke dua banyak yang bilang anies win setelah ahok blunder, ya bener aja anies menang, lalu sekarang gmn hayo..","0","0","0","1","in","1.0973546957424E+18","1.714941999475E+18","rizal456987","https://twitter.com/rizal456987/status/1715136852032995523"
"Thu Oct 19 22:43:56 +0000 2023","1.7151367304275E+18","Mungkin pasangan ANIES &amp  CAK IMIN dikalangan masyarakat bawah/ kaum awam, tidak begitu dikenal dan tidak terkenal.  Makanya walaupun sdh dideklarasikan paling awal, dan sdh daftar resmi ke KPU di urutan pertama, tidak ada efek positif thd elektabilitas.  https://t.co/P1kXtqDiXK","3","133","15","92","in","9.3866473736934E+17","1.7151367304275E+18","DoankWarto","https://twitter.com/DoankWarto/status/1715136730427523106"
"Thu Oct 19 22:42:35 +0000 2023","1.7151363877193E+18","@tempodotco Kalau anies atau prabowo yg menang, ga bakal dapat kursi dikabinet ðŸ˜„","0","0","0","1","in","1.5403560189867E+18","1.7149928279635E+18","waipang123","https://twitter.com/waipang123/status/1715136387719336206"
"Thu Oct 19 22:41:55 +0000 2023","1.7151362231852E+18","@SuramaduJingga @hasannasbi @datuakrajoangek Anies pun mohon maaf kepada mereka ðŸ™ https://t.co/YTFxiwQJBk","0","0","0","1","in","166261604","1.7148730253831E+18","aindraku","https://twitter.com/aindraku/status/1715136223185179034"
"Thu Oct 19 22:41:23 +0000 2023","1.715136087663E+18","@OposisiCerdas Kecuali Anies Baswedan","0","0","0","0","in","1.6069677350195E+18","1.715018243185E+18","KangKopi2023","https://twitter.com/KangKopi2023/status/1715136087662960986"
"Thu Oct 19 22:39:57 +0000 2023","1.7151357281692E+18","@jhuiryoung93 GABISA GAK SOFT KALO SAMA IBUK! Aku tuh suka dibuat speechless sama cara ibuk melihat aku, alias selalu liat aku dengan cara yang beneran positive banget! AAAA SAYANG IBUK BANGET! Tebak-tebakan cak lontong tuh seru tau buk, soalnya receh banget shshajaha","0","1","0","1","in","1.5314734044148E+18","1.7149071484788E+18","ohyeju_","https://twitter.com/ohyeju_/status/1715135728169206250"
"Thu Oct 19 22:39:40 +0000 2023","1.7151356533848E+18","Seharusnya pasangan ideal Pak Lik wowo ya Gibran atau Erick Thohir. Mereka berdua bisa menutup kekurangan Pak Lik dari segi usia.  Jika Gibran, Pak Lik takut diputaran 2 pendukung Anies gak pilih dia.   ET punya logistik kuat dan kinerja bagus di BUMN, namun suara Nahdliyin sudahâ€¦ https://t.co/jk7bC2Kg8g","36","426","132","1255","in","1.1016960771477E+18","1.7151356533848E+18","03__nakula","https://twitter.com/03__nakula/status/1715135653384790080"
"Thu Oct 19 22:37:13 +0000 2023","1.7151350374596E+18","@C_D3pp @naaooollll @SulisteaT40686 @vanc1Bozz @P_10_N @opposite_sejati @DeddyDjumadi4 @p3jalan @UmidjI @sep_colin @GreatAdjie @wonglicik062 @mulya4Wij4y4 @ommi_siregar @amelcewaw @SSukasim @GibraltarNc @HilyaSalsabill4 Ada yg mblokir mlh Cak di barisan ini, gak tahu masalahnya , tapi sdh aq blokir balik kokðŸ¤£ https://t.co/gezXRPqa8p","0","1","0","5","in","1.2200191505856E+18","1.7150224005708E+18","WongAlasRoban","https://twitter.com/WongAlasRoban/status/1715135037459636727"
"Thu Oct 19 22:36:34 +0000 2023","1.7151348739237E+18","@Stev3n_Peg3l anies : rmah sy terbuka untuk doorprize anda","0","0","0","1","in","1.2789709862396E+18","1.7150422485415E+18","JohnBlack03","https://twitter.com/JohnBlack03/status/1715134873923678375"
"Thu Oct 19 22:34:45 +0000 2023","1.7151344192611E+18","@alisyarief @laksmurni Mungkin karena banyak diantara massa Ganjar itu pendukung Anies.","0","0","0","2","in","231214264","1.714900920126E+18","encesutisna","https://twitter.com/encesutisna/status/1715134419261100175"
"Thu Oct 19 22:34:22 +0000 2023","1.7151343194618E+18","ANIES MOHON MAAF ðŸ™ https://t.co/k3hvRUvBoR","0","0","2","9","in","166261604","1.7151343194618E+18","aindraku","https://twitter.com/aindraku/status/1715134319461834866"
"Thu Oct 19 22:33:09 +0000 2023","1.7151340167379E+18","@MbahKak66735378 @ch_chotimah2 @ganjarpranowo @mohmahfudmd Banyak juga ya  baju Ganjar yg di cetak relawan Anies ðŸ˜ðŸ˜","0","1","0","2","in","1.5438329553903E+18","1.7148546487824E+18","Indonesianlawid","https://twitter.com/Indonesianlawid/status/1715134016737923505"
"Thu Oct 19 22:33:05 +0000 2023","1.7151339992142E+18","Anies dan Ganjar Sudah Daftar Capres ke KPU, Prabowo Kapan Nih? https://t.co/6ytH9UgZZJ","0","3","0","3","in","41730943","1.7151339992142E+18","VIVAcoid","https://twitter.com/VIVAcoid/status/1715133999214190610"
"Thu Oct 19 22:32:44 +0000 2023","1.7151339118343E+18","@olvaholvah @sobat_anies @AniesIndonesia @kebijakananies @JarnasABW @aniesbaswedan @cakimiNOW @NasDem Makasiiy twibnya ya ..gue ama keluarga gue ama temen2 gue... AMIN bingits https://t.co/JUaDdPXCqG","0","0","0","4","in","1.5703846037138E+18","1.7149766045927E+18","titiknol99","https://twitter.com/titiknol99/status/1715133911834272042"
"Thu Oct 19 22:31:49 +0000 2023","1.7151336791384E+18","@BennyHarmanID kalau anies Baswedan jadi presiden, anaknya istrinya jadi pejabat daerah boleh gak??","0","1","0","4","in","1.4516831984469E+18","1.7150721455698E+18","Irvansya7","https://twitter.com/Irvansya7/status/1715133679138455985"
"Thu Oct 19 22:28:55 +0000 2023","1.7151329497615E+18","Sungkem, moment Pak Anies - Gus Imin Sungkem memohon Ridho dan Doa kepada Ibunda, karena.. Ridho Ibu adalah Ridho Allah Ridho Relawaan adalah Ridho Allah Doa seorang Ibu tiada penghalang.. InsyaAllah Allah ijabah..  AMIN..ðŸ¤² Jumat Berkah* https://t.co/CND5CJ1Cba","2","13","186","602","in","1.6035936880051E+18","1.7151329497615E+18","Malika6027","https://twitter.com/Malika6027/status/1715132949761540144"
"Thu Oct 19 22:28:27 +0000 2023","1.7151328338142E+18","@datuakrajoangek Terimakasih pak Surya yg mau berkorban dukung Anies. https://t.co/Ugr2YV4GZo","0","0","0","7","in","9.5195269011159E+17","1.7148701665496E+18","NgilmuKantiLaku","https://twitter.com/NgilmuKantiLaku/status/1715132833814237588"
"Thu Oct 19 22:23:39 +0000 2023","1.7151316236526E+18","@cobeh2022 Uang dari cukong hanya bisa buat beli bedak mereka tapi tdk bisa buat beli hati mereka buat pilih Anies Baswedan. https://t.co/LPczmrUs8I","0","0","0","2","in","1.6636831917635E+18","1.7151269430191E+18","Presiden_Swasta","https://twitter.com/Presiden_Swasta/status/1715131623652593685"
"Thu Oct 19 22:23:01 +0000 2023","1.7151314666557E+18","@vctrkmng Yang kemungkinan lolos kayaknya Anies aja, prabowo ama ganjar kena zonasi, karena tinggal di jabar ama jateng, agak susah kecuali kenal ama orang dalam.","0","1","1","2","in","442964157","1.7148281734167E+18","MakanMasak","https://twitter.com/MakanMasak/status/1715131466655650282"
"Thu Oct 19 22:20:07 +0000 2023","1.7151307339401E+18","@JulianiMadinah Yang pertama kali berlarian ketika kapal bocor adalah tikus2 di geladak paling bawah.  Kebencian Hasbil pada Mas Anies itu ibarat: Hasbil minum racun dan berharap Mas Anies yg wafat.","0","0","1","2","in","1.6036378576543E+18","1.715094347908E+18","SSukasim","https://twitter.com/SSukasim/status/1715130733940129907"
"Thu Oct 19 22:19:52 +0000 2023","1.7151306729801E+18","Anues pantas jadi presiden, ribuan rakyat berkumpul bukti logis yang tak bisa terbantahkan. Fenomena Anies Baswedan luar biasa. #RakyatWarasPilihAMIN  #RakyatWarasPilihAMIN https://t.co/e71vTtdiaq","0","0","1","4","in","1.6273602177586E+18","1.7151306729801E+18","KiYang4343","https://twitter.com/KiYang4343/status/1715130672980140224"
"Thu Oct 19 22:16:40 +0000 2023","1.7151298672711E+18","- Gibran mendadak gak laku - Deklarasi Ganjar-Mahfud tanpa @jokowi - Anies akhirnya bisa daftar ke KPU - LBP sakit dan gak bisa bantu  Lho lho lho gak bahaya tah Pak @prabowo?  Konstelasi politik cepet banget berubah dalam sehari","0","1","1","3","in","275578337","1.7151298672711E+18","AaBay81","https://twitter.com/AaBay81/status/1715129867271086264"
"Thu Oct 19 22:16:39 +0000 2023","1.7151298610886E+18","@M45Broo Prabowo+ Gibran akan tenggelam suara pendukung Prabowo dari 212 dan emak2 akan lari ke anies.pendukung Jokowi (Projo) tidak dukung Ganjar justru ke Prabowo.carut marut nya kondisi ini akan menguntungkan Anies. https://t.co/LnfI9dCMsj","0","0","0","2","in","1.6042742152468E+18","1.7149051616706E+18","abhie_000","https://twitter.com/abhie_000/status/1715129861088633274"
"Thu Oct 19 22:13:43 +0000 2023","1.7151291264646E+18","@yayanmaukurus @ganjarpranowo Ndak ora cak Imin mas....huha","0","0","0","1","in","1.3039147530567E+18","1.7149416604158E+18","BiyandiA","https://twitter.com/BiyandiA/status/1715129126464659526"
"Thu Oct 19 22:10:24 +0000 2023","1.7151282893823E+18","@aniesbaswedan @feryfarhati Ciri2 manusia yg kualified dlm segala aspek humanity melekat pada Bpk H Anies Rasyid Baswedan sejauh ini.","0","0","0","1","in","1.6106505014059E+18","1.7128004711306E+18","storyaboy","https://twitter.com/storyaboy/status/1715128289382334933"
"Thu Oct 19 22:09:44 +0000 2023","1.7151281237535E+18","@marlina_idha Fenomena Anies utk pilpres jauh melebihi fenomena Jokowi di pilpres 2014.","0","0","0","4","in","1.478681472752E+18","1.714998824216E+18","BangrooseR","https://twitter.com/BangrooseR/status/1715128123753484431"
"Thu Oct 19 22:05:20 +0000 2023","1.7151270164236E+18","@aniesbaswedan Presiden Pilihan Rakyat waras dan berkal sehat. Makin kencang gelombang semangat Perubahan menerpa kita, semoga Raja Setan tidak melakukan manuver norak dan menjijikan jegal Anies. #RakyatWarasPilihAMIN  #RakyatWarasPilihAMIN https://t.co/zkBZbStYVq","0","0","1","3","in","1.6273602177586E+18","1.7151270164236E+18","KiYang4343","https://twitter.com/KiYang4343/status/1715127016423600129"
"Thu Oct 19 22:05:03 +0000 2023","1.7151269430191E+18","Pendukung Ganjar Histeris Saat Melihat Anies Imin ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜ https://t.co/j8Nah9GxC4","4","16","30","144","in","1.6036385538207E+18","1.7151269430191E+18","cobeh2022","https://twitter.com/cobeh2022/status/1715126943019135036"
"Thu Oct 19 22:04:34 +0000 2023","1.7151268198785E+18","@qrtlhsnh @tanyarlfes @Gerindra Imut. Cma standar imut pak anies gak masuk ke saya ðŸ™","0","0","0","64","in","2531010468","1.7149825168375E+18","hikatsuko25","https://twitter.com/hikatsuko25/status/1715126819878510816"
"Thu Oct 19 22:04:13 +0000 2023","1.7151267333501E+18","Hasto Sindir Anies-Cak Imin yang Ngaret Daftar ke KPU: Harusnya Disiplin! https://t.co/3bgFlMqEAJ","9","114","3","62","in","55507370","1.7151267333501E+18","tvOneNews","https://twitter.com/tvOneNews/status/1715126733350060273"
"Thu Oct 19 22:04:00 +0000 2023","1.7151266774861E+18","Pantauan udara jelang pendaftaran Capres-Cawapres ,Anies-Muhaimin Iskandar di depan KPU.  MasyaAllahðŸ¤²ðŸ˜Š https://t.co/j3sSblHkMh","0","0","0","1","in","156133990","1.7151266774861E+18","Oghie_Santana","https://twitter.com/Oghie_Santana/status/1715126677486055453"
"Thu Oct 19 21:55:41 +0000 2023","1.7151245854008E+18","@RengganisID @makeithard10 @baktveri @PolJokesID Survey yg mana? Ahok selalu unggul di survey putaran pertama dan emang menang kan di putaran pertama. Dan di survey putaran ke dua kan emang anies yg di prediksi menang","0","0","0","1","in","1.0415998509937E+18","1.714941999475E+18","Dudurududu1","https://twitter.com/Dudurududu1/status/1715124585400848424"
"Thu Oct 19 21:55:35 +0000 2023","1.7151245617784E+18","@OposisiCerdas Itu yg nyirnyir Anies suruh jualan skueteng aja, siap bikin gerobak""","0","0","0","1","in","1.1209246944152E+18","1.7150259581835E+18","Pejuang68406722","https://twitter.com/Pejuang68406722/status/1715124561778450834"
"Thu Oct 19 21:53:18 +0000 2023","1.7151239845123E+18","Tadi menyimak presentasi dari sebuah lembaga survei terkait temuan data terbarunya   Hasilnya : Anies 59 % Ganjar 23 % Prabowo 18 % Margin of error 2,9%  Tetiba aroma kopi membangunkan saya dari tidur yang teramat nyenyak. Pagi di #JumatBerkah","1","8","1","13","in","2651176428","1.7151239845123E+18","Jhonkosmik","https://twitter.com/Jhonkosmik/status/1715123984512303447"
"Thu Oct 19 21:52:48 +0000 2023","1.7151238607215E+18","@pakdebude4 @ruhutsitompul Kok cerdas anda ya... selamat yg berotak waras akan pilih Anies..no debat...","0","0","0","1","in","1.6709437226312E+18","1.7149370087356E+18","za3863369","https://twitter.com/za3863369/status/1715123860721508756"
"Thu Oct 19 21:51:02 +0000 2023","1.7151234156052E+18","Mas Anies dan Gus Imin, Pemimpin yg dwi tunggal untuk Perubahan Indonesia.. #AMINAjaDulu  #AniesMuaimin2024  @cakimiNow @aniesbaswedan @EmHasanuddin @Halimiskandarnu @DPP_PKB @hi_firdaus @caknoef @sukoyo793 @gito_afriendra @wendriadi46 @85Amris https://t.co/fk40ACw4dk","0","0","0","1","in","1.6665992564453E+18","1.7151234156052E+18","syafrizal_SP","https://twitter.com/syafrizal_SP/status/1715123415605232020"
"Thu Oct 19 21:50:59 +0000 2023","1.7151234023806E+18","Iya kalian pasti MENANG!masalahnya yg mau diRUBAH dimana n dari mana nya?kalau bilang PERUBAHAN ya paling yg ECEK ECEK aza....kalau bilang LANJUTKAN dah pasti iya......orang SURYA PALOH n IMIN juga masih orangnya.......Csnya jokowi juga,kan?ygberperan PENTING ttep aza SP n IMIN! https://t.co/8BXasUv0gU","1","2","0","1","in","1.4344953174964E+18","1.7151234023806E+18","ArdoyantoE","https://twitter.com/ArdoyantoE/status/1715123402380623939"
